"","mncplty_c","Longitude","Latitude","within_russian","within_prussian","within_austrian"
"1405","1807102",21.8087763800242,49.4266884732223,FALSE,FALSE,TRUE
"1406","1808011",22.4161325400375,50.2666098165885,FALSE,FALSE,TRUE
"1407","1808022",22.4452305991069,50.1659051813664,FALSE,FALSE,TRUE
"1408","1808032",22.5349150224483,50.3162826527008,TRUE,FALSE,TRUE
"1409","1808042",22.4178658921459,50.2388215479866,TRUE,FALSE,TRUE
"1410","1808053",22.2959965415268,50.3219106864086,TRUE,FALSE,TRUE
"1411","1809011",23.1191365201302,50.1574179047674,FALSE,FALSE,TRUE
"1412","1809023",23.1461927037832,50.2597592343515,TRUE,FALSE,TRUE
"1413","1809032",23.3960941612345,50.232763624243,FALSE,FALSE,TRUE
"1414","1809042",23.2076908316443,50.1392498159327,FALSE,FALSE,TRUE
"1415","1809053",23.2915811643802,50.3347102474738,TRUE,FALSE,TRUE
"1416","1809063",22.9917641699729,50.1489694531473,FALSE,FALSE,TRUE
"1417","1809072",22.9219268688799,50.2446712945514,TRUE,FALSE,TRUE
"1418","1809082",23.1172813942938,50.0401537241148,FALSE,FALSE,TRUE
"1419","1810011",22.2251271274259,50.0730711484714,FALSE,FALSE,TRUE
"1420","1810022",22.3520689036517,50.1127153961095,FALSE,FALSE,TRUE
"1421","1810032",22.1707172488017,50.1218924993697,FALSE,FALSE,TRUE
"1422","1810042",22.2510589286662,50.0390095397416,FALSE,FALSE,TRUE
"1423","1810052",22.2941405424877,49.9930403140475,FALSE,FALSE,TRUE
"1424","1810062",22.2318311755317,50.1830665006883,FALSE,FALSE,TRUE
"1425","1810072",22.3131633315038,50.1579501665474,FALSE,FALSE,TRUE
"1426","1811011",21.4593141729045,50.2904758249161,FALSE,FALSE,TRUE
"1427","1811022",21.3252865050039,50.3846693304758,TRUE,FALSE,TRUE
"1428","1811032",21.2947161989222,50.3274151487987,TRUE,FALSE,TRUE
"1429","1811042",21.3983493411009,50.4106917031785,TRUE,FALSE,TRUE
"1430","1811052",21.4556942186912,50.2931767619761,FALSE,FALSE,TRUE
"1431","1811062",21.4967549764923,50.437181588237,TRUE,FALSE,TRUE
"1432","1811073",21.4896308789799,50.2053233482718,FALSE,FALSE,TRUE
"1433","1811083",21.271341803269,50.1929526695671,FALSE,FALSE,TRUE
"1434","1811092",21.5092083874648,50.3695198368382,FALSE,FALSE,TRUE
"1435","1811102",21.252535327874,50.2685610041799,FALSE,FALSE,TRUE
"1436","1812012",22.461506607679,50.5004515445547,TRUE,FALSE,TRUE
"1437","1812022",22.3302856426465,50.5786279758671,TRUE,FALSE,TRUE
"1438","1812032",22.1130304915453,50.3710529508953,FALSE,FALSE,TRUE
"1439","1812042",22.3743263103494,50.3863736115472,TRUE,FALSE,TRUE
"1440","1812053",22.1398233543403,50.4803365377248,FALSE,FALSE,TRUE
"1441","1812063",22.2377281073046,50.4396428862752,TRUE,FALSE,TRUE
"1442","1812073",22.3146406523938,50.4978845752197,TRUE,FALSE,TRUE
"1443","1813012",22.4320314253024,49.6880511357516,FALSE,FALSE,TRUE
"1444","1813022",22.3830827766355,49.81671530293,FALSE,FALSE,TRUE
"1445","1813032",22.6897869691938,49.6565906036989,FALSE,FALSE,TRUE
"1446","1813042",22.6284810884977,49.7448457054248,FALSE,FALSE,TRUE
"1447","1813052",22.52737190835,49.8008423454003,FALSE,FALSE,TRUE
"1448","1813062",22.9153323456562,49.8106680802398,FALSE,FALSE,TRUE
"1449","1813072",22.8049480090926,49.8811257326439,FALSE,FALSE,TRUE
"1450","1813082",22.7452598051868,49.7750627118685,FALSE,FALSE,TRUE
"1451","1813092",22.9848205772935,49.9016751829255,FALSE,FALSE,TRUE
"1452","1813102",22.7814458449409,49.8412827573976,FALSE,FALSE,TRUE
"1453","1814011",22.4991812022966,50.0541430308849,FALSE,FALSE,TRUE
"1454","1814022",22.7220374549037,50.2610103182055,TRUE,FALSE,TRUE
"1455","1814032",22.3973033691413,50.0270484461571,FALSE,FALSE,TRUE
"1456","1814042",22.3090025487245,49.9147923741922,FALSE,FALSE,TRUE
"1457","1814053",22.3995941073688,49.9574263416694,FALSE,FALSE,TRUE
"1458","1814062",22.4868009813002,50.0627165564888,FALSE,FALSE,TRUE
"1459","1814073",22.6632458229385,50.1847226562956,FALSE,FALSE,TRUE
"1460","1814082",22.5437141323731,50.1298887576084,FALSE,FALSE,TRUE
"1461","1814092",22.5213361012285,49.9898171088586,FALSE,FALSE,TRUE
"1462","1815012",21.7528652177813,50.0146912515661,FALSE,FALSE,TRUE
"1463","1815022",21.6130360079124,50.1415302571196,FALSE,FALSE,TRUE
"1464","1815033",21.5706646478801,50.0283458348863,FALSE,FALSE,TRUE
"1465","1815043",21.7190149069341,50.0849889184913,FALSE,FALSE,TRUE
"1466","1815052",21.5935109317898,49.9476350539695,FALSE,FALSE,TRUE
"1467","1816011",22.2345203937868,49.8112736728641,FALSE,FALSE,TRUE
"1468","1816023",22.0822706514352,49.8763416840223,FALSE,FALSE,TRUE
"1469","1816033",21.8784414963881,49.9936056048218,FALSE,FALSE,TRUE
"1470","1816042",22.1638298237377,49.9740386179617,FALSE,FALSE,TRUE
"1471","1816052",22.2326432464821,49.8226433020829,FALSE,FALSE,TRUE
"1472","1816063",21.9663822856832,50.1707678754898,FALSE,FALSE,TRUE
"1473","1816072",22.1935760437314,49.9124780523637,FALSE,FALSE,TRUE
"1474","1816082",22.1206113772214,50.3214301856101,FALSE,FALSE,TRUE
"1475","1816092",22.1096112179408,50.0524845746996,FALSE,FALSE,TRUE
"1476","1816102",21.9654706125437,49.9133934661928,FALSE,FALSE,TRUE
"1477","1816113",22.1326587231864,50.2336429834788,FALSE,FALSE,TRUE
"1478","1816122",21.8630737118381,50.0911793691105,FALSE,FALSE,TRUE
"1479","1816132",22.0645981133612,50.1150635126329,FALSE,FALSE,TRUE
"1480","1816143",22.0555552712285,49.9557302274099,FALSE,FALSE,TRUE
"1481","1817011",22.2135434912902,49.560431029784,FALSE,FALSE,TRUE
"1482","1817022",21.9535107317196,49.5924996022124,FALSE,FALSE,TRUE
"1483","1817032",22.0569074904736,49.4693345298859,FALSE,FALSE,TRUE
"1484","1817042",22.0634646286283,49.3331359700284,FALSE,FALSE,TRUE
"1485","1817052",22.2022728727488,49.5853870128809,FALSE,FALSE,TRUE
"1486","1817062",22.362460398769,49.5857394173284,FALSE,FALSE,TRUE
"1487","1817073",22.219053672609,49.4373080832941,FALSE,FALSE,TRUE
"1488","1817082",22.0110175767246,49.5608948287031,FALSE,FALSE,TRUE
"1489","1818011",22.0293946214355,50.5612919026141,FALSE,FALSE,TRUE
"1490","1818022",21.974249880047,50.4480699773584,FALSE,FALSE,TRUE
"1491","1818032",22.1620416720888,50.6030381971565,TRUE,FALSE,TRUE
"1492","1818042",21.9497614014816,50.714594277819,TRUE,FALSE,TRUE
"1493","1818053",22.0877930799312,50.7367333304989,TRUE,FALSE,TRUE
"1494","1818062",21.9440285759532,50.6365927725981,FALSE,FALSE,TRUE
"1495","1819012",21.8054813880982,49.939788954608,FALSE,FALSE,TRUE
"1496","1819022",21.5714353997987,49.8454914038713,FALSE,FALSE,TRUE
"1497","1819032",21.9174938956391,49.846856409253,FALSE,FALSE,TRUE
"1498","1819043",21.784074186602,49.8555918477206,FALSE,FALSE,TRUE
"1499","1819052",21.6595930214591,49.8828993125165,FALSE,FALSE,TRUE
"1500","1820013",21.5909031469148,50.4586410503515,TRUE,FALSE,TRUE
"1501","1820022",21.8255820518176,50.6601017668056,TRUE,FALSE,TRUE
"1502","1820032",21.8554143913499,50.5532486873061,FALSE,FALSE,TRUE
"1503","1820043",21.7387755736248,50.4726245860165,FALSE,FALSE,TRUE
"1504","1821012",22.276638334798,49.3199747330147,FALSE,FALSE,TRUE
"1505","1821022",22.393055374374,49.1798752450331,FALSE,FALSE,TRUE
"1506","1821033",22.3420838138711,49.4656704447598,FALSE,FALSE,TRUE
"1507","1821042",22.4448745979426,49.4800898156778,FALSE,FALSE,TRUE
"1508","1821052",22.4170046119761,49.3419067380417,FALSE,FALSE,TRUE
"1509","1861011",21.7537080801569,49.6928125864259,FALSE,FALSE,TRUE
"1510","1862011",22.7765580240566,49.7803596285644,FALSE,FALSE,TRUE
"1511","1863011",21.9962064670632,50.0217319626442,FALSE,FALSE,TRUE
"1512","1864011",21.6997837075253,50.5813435460307,TRUE,FALSE,TRUE
"1513","2001011",23.0134213911011,53.8462372741658,TRUE,FALSE,FALSE
"1514","2001022",22.9255340244021,53.8319420171154,TRUE,TRUE,FALSE
"1515","2001032",22.8143925655053,53.7476236809247,TRUE,TRUE,FALSE
"1516","2001043",23.4390218611386,53.7534470615753,TRUE,FALSE,FALSE
"1517","2001052",23.0062328282178,53.9522398069387,TRUE,FALSE,FALSE
"1518","2001062",23.3004517175445,53.8753357308207,TRUE,FALSE,FALSE
"1519","2001072",23.0997627012215,53.7183922982108,TRUE,FALSE,FALSE
"1520","2002013",22.9454812806394,53.1303751679746,TRUE,FALSE,FALSE
"1521","2002023",23.2445115657619,53.3143389005783,TRUE,FALSE,FALSE
"1522","2002032",23.0141926531992,53.2323738424321,TRUE,FALSE,FALSE
"1523","2002042",23.6548578371164,53.1219599983491,TRUE,FALSE,FALSE
"1524","2002052",23.1522419883367,52.9979279818171,TRUE,FALSE,FALSE
"1525","2002063",22.8671097934002,53.0052512588546,TRUE,FALSE,FALSE
"1526","2002073",23.6895796794247,53.0057635705232,TRUE,FALSE,FALSE
"1527","2002082",22.8205905943896,52.9081447694462,TRUE,FALSE,FALSE
"1528","2002093",23.3429839412477,53.1895003486077,TRUE,FALSE,FALSE
"1529","2002103",23.002431757932,52.9430699326502,TRUE,FALSE,FALSE
"1530","2002112",23.015326732567,53.0344881415839,TRUE,FALSE,FALSE
"1531","2002123",22.7550715284293,53.1901800605106,TRUE,FALSE,FALSE
"1532","2002133",23.1887987856648,53.2256867724313,TRUE,FALSE,FALSE
"1533","2002143",23.3348304432939,53.0131564993738,TRUE,FALSE,FALSE
"1534","2002152",22.5695474342368,53.1675501151852,TRUE,FALSE,FALSE
"1535","2003011",23.1909003288685,52.7650842642938,TRUE,FALSE,FALSE
"1536","2003021",22.8376505516061,52.7636614338814,TRUE,FALSE,FALSE
"1537","2003032",23.1855485208095,52.7943951648305,TRUE,FALSE,FALSE
"1538","2003042",23.0514406798031,52.6366389731658,TRUE,FALSE,FALSE
"1539","2003052",22.8480013827492,52.739312089968,TRUE,FALSE,FALSE
"1540","2003062",23.2880527072624,52.6749545223033,TRUE,FALSE,FALSE
"1541","2003072",22.7098913910338,52.7251367246261,TRUE,FALSE,FALSE
"1542","2003082",22.9721168039318,52.8498467648205,TRUE,FALSE,FALSE
"1543","2004011",22.4549581313994,53.6400450319183,TRUE,TRUE,FALSE
"1544","2004022",22.5136408462073,53.5776442858153,TRUE,TRUE,FALSE
"1545","2004032",22.4449084038889,53.4244951965164,TRUE,FALSE,FALSE
"1546","2004043",22.6543381914243,53.6784074883589,TRUE,TRUE,FALSE
"1547","2004053",22.2828842099308,53.5662994056968,TRUE,TRUE,FALSE
"1548","2004062",22.3464368217529,53.4980532175815,TRUE,FALSE,FALSE
"1549","2005011",23.5707387317561,52.7374447088525,TRUE,FALSE,FALSE
"1550","2005022",23.8075852118133,52.7108377712962,TRUE,FALSE,FALSE
"1551","2005032",23.3468878742154,52.5042062202883,TRUE,FALSE,FALSE
"1552","2005042",23.4281358510573,52.8047772520371,TRUE,FALSE,FALSE
"1553","2005052",23.4741141174708,52.6378805425204,TRUE,FALSE,FALSE
"1554","2005062",23.6010789615187,52.7154412804096,TRUE,FALSE,FALSE
"1555","2005073",23.3297082853768,52.5830151641873,TRUE,FALSE,FALSE
"1556","2005082",23.5050400969455,52.9105876183855,TRUE,FALSE,FALSE
"1557","2005092",23.7713293130214,52.8489436645242,TRUE,FALSE,FALSE
"1558","2006011",21.9338614954806,53.4012429346521,TRUE,FALSE,FALSE
"1559","2006022",22.1707439064667,53.4739815614254,TRUE,TRUE,FALSE
"1560","2006032",21.9467502397346,53.4278834277375,TRUE,TRUE,FALSE
"1561","2006042",22.0031128187964,53.3042518261455,TRUE,FALSE,FALSE
"1562","2006053",22.1565193494731,53.365284688364,TRUE,FALSE,FALSE
"1563","2006062",21.7205550632816,53.4092648560192,TRUE,TRUE,FALSE
"1564","2007013",22.3485324800317,53.2977756379807,TRUE,FALSE,FALSE
"1565","2007022",22.1042244009813,53.1282015902411,TRUE,FALSE,FALSE
"1566","2007032",21.8081404361276,53.1415567442851,TRUE,FALSE,FALSE
"1567","2007043",21.8955611542531,53.2157998554684,TRUE,FALSE,FALSE
"1568","2007052",22.1725391403639,53.2148026746432,TRUE,FALSE,FALSE
"1569","2007062",22.3104531786558,53.3726052544024,TRUE,FALSE,FALSE
"1570","2007072",21.9677491235607,53.055939581232,TRUE,FALSE,FALSE
"1571","2007082",22.3513429769836,53.1956366446072,TRUE,FALSE,FALSE
"1572","2007092",21.760576989192,53.2593797895871,TRUE,FALSE,FALSE
"1573","2008013",22.7564946083186,53.5344078923729,TRUE,FALSE,FALSE
"1574","2008022",23.0321104497146,53.3927146738563,TRUE,FALSE,FALSE
"1575","2008032",22.9600537352673,53.5019081212177,TRUE,FALSE,FALSE
"1576","2008043",22.9509043276049,53.3328445666579,TRUE,FALSE,FALSE
"1577","2008052",22.8263141389389,53.2738474174319,TRUE,FALSE,FALSE
"1578","2008063",22.7980814147214,53.399060106293,TRUE,FALSE,FALSE
"1579","2008072",22.5982585962713,53.3107505589809,TRUE,FALSE,FALSE
"1580","2009011",23.3462499344413,54.1092740172917,TRUE,FALSE,FALSE
"1581","2009022",23.3290440920886,53.9926445694513,TRUE,FALSE,FALSE
"1582","2009032",23.1903248867757,54.1119070629334,TRUE,FALSE,FALSE
"1583","2009042",23.2301480692681,54.2277958105067,TRUE,FALSE,FALSE
"1584","2009052",23.4052564408222,54.1178182856132,TRUE,FALSE,FALSE
"1585","2010011",22.8659071187464,52.420195903767,TRUE,FALSE,FALSE
"1586","2010023",22.6446319531559,52.4585276994472,TRUE,FALSE,FALSE
"1587","2010032",22.918964514052,52.5617827212442,TRUE,FALSE,FALSE
"1588","2010042",22.7527061151305,52.5944858649935,TRUE,FALSE,FALSE
"1589","2010052",23.1007962883682,52.3535956934281,TRUE,FALSE,FALSE
"1590","2010062",23.139258396766,52.528090288491,TRUE,FALSE,FALSE
"1591","2010072",23.1331887539382,52.4423905129114,TRUE,FALSE,FALSE
"1592","2010082",22.5607846131872,52.5675329073683,TRUE,FALSE,FALSE
"1593","2010092",22.859031179928,52.4544400634263,TRUE,FALSE,FALSE
"1594","2011013",23.3142914764693,53.637785268991,TRUE,FALSE,FALSE
"1595","2011022",23.2801262748707,53.4526121151345,TRUE,FALSE,FALSE
"1596","2011032",23.1238355864512,53.4343476606131,TRUE,FALSE,FALSE
"1597","2011043",23.7692122705862,53.2170518639921,TRUE,FALSE,FALSE
"1598","2011052",23.6112152434213,53.5031782146216,TRUE,FALSE,FALSE
"1599","2011062",23.5188428851723,53.6533749729819,TRUE,FALSE,FALSE
"1600","2011072",23.4579773627389,53.5396932173268,TRUE,FALSE,FALSE
"1601","2011083",23.4905656318586,53.3902828061089,TRUE,FALSE,FALSE
"1602","2011093",23.1249992579781,53.5831712421216,TRUE,FALSE,FALSE
"1603","2011102",23.6151262177327,53.2924051547395,TRUE,FALSE,FALSE
"1604","2012012",22.700017567965,54.08922510011,TRUE,TRUE,FALSE
"1605","2012022",22.6285346519366,54.1832776922058,TRUE,TRUE,FALSE
"1606","2012032",22.8971690047763,54.2165740885811,TRUE,FALSE,FALSE
"1607","2012042",22.7114192375133,54.2395970484314,TRUE,TRUE,FALSE
"1608","2012052",22.7872266987645,53.9943287908033,TRUE,TRUE,FALSE
"1609","2012062",22.9639096981049,54.3173655826081,TRUE,FALSE,FALSE
"1610","2012072",22.9570617599082,54.0890795582143,TRUE,FALSE,FALSE
"1611","2012082",23.063487909782,54.2295900229976,TRUE,FALSE,FALSE
"1612","2012092",22.857446706068,54.3409536673536,TRUE,TRUE,FALSE
"1613","2013011",22.5105872441387,52.9254910919659,TRUE,FALSE,FALSE
"1614","2013023",22.5660339166552,52.6602619620498,TRUE,FALSE,FALSE
"1615","2013033",22.3521927044415,52.8239292445829,TRUE,FALSE,FALSE
"1616","2013042",22.5392588351069,52.7586557104878,TRUE,FALSE,FALSE
"1617","2013052",22.6684039282034,53.0845229520309,TRUE,FALSE,FALSE
"1618","2013062",22.5199631177626,53.0064687575089,TRUE,FALSE,FALSE
"1619","2013072",22.6926749774482,52.8673307497913,TRUE,FALSE,FALSE
"1620","2013082",22.729586050852,53.009274345025,TRUE,FALSE,FALSE
"1621","2013093",22.557431712301,52.8415198614407,TRUE,FALSE,FALSE
"1622","2013102",22.4870997719542,52.9308990986918,TRUE,FALSE,FALSE
"1623","2014011",22.2443587040836,52.9774529918579,TRUE,FALSE,FALSE
"1624","2014022",22.3635542997371,53.0229339493972,TRUE,FALSE,FALSE
"1625","2014032",22.4395913357882,53.1087229108993,TRUE,FALSE,FALSE
"1626","2014042",22.0987196528117,52.9039782589999,TRUE,FALSE,FALSE
"1627","2014052",22.1976765263546,52.9848038696157,TRUE,FALSE,FALSE
"1628","2061011",23.1590159072449,53.1324907673741,TRUE,FALSE,FALSE
"1629","2062011",22.0589526509386,53.1741657262079,TRUE,FALSE,FALSE
"1630","2063011",22.9328911706163,54.100358835382,TRUE,FALSE,FALSE
"1631","2201012",17.363490767501,54.2035214146273,FALSE,TRUE,FALSE
"1632","2201023",17.4874140557866,54.1676730215259,FALSE,TRUE,FALSE
"1633","2201032",17.5775131051661,54.3438182908163,FALSE,TRUE,FALSE
"1634","2201042",17.2465219803781,54.2213623637069,FALSE,TRUE,FALSE
"1635","2201052",17.3753865952629,53.9909342358474,FALSE,TRUE,FALSE
"1636","2201063",16.9973541113044,54.0440748119784,FALSE,TRUE,FALSE
"1637","2201072",17.6815793421659,54.2110849232728,FALSE,TRUE,FALSE
"1638","2201082",17.6012533686114,54.1009253071037,FALSE,TRUE,FALSE
"1639","2201092",17.0742384670808,54.2039297597202,FALSE,TRUE,FALSE
"1640","2201102",17.2991417653302,54.0995064624688,FALSE,TRUE,FALSE
"1641","2202011",17.5672017745168,53.7009199295907,FALSE,TRUE,FALSE
"1642","2202023",17.6731422408129,53.9064642211865,FALSE,TRUE,FALSE
"1643","2202032",17.5801174436632,53.7289277784338,FALSE,TRUE,FALSE
"1644","2202043",17.9101788565251,53.7949927179218,FALSE,TRUE,FALSE
"1645","2202052",17.3890328984594,53.8721713229933,FALSE,TRUE,FALSE
"1646","2203011",17.3613454276159,53.6657967176872,FALSE,TRUE,FALSE
"1647","2203023",17.0062024754933,53.6538077425616,FALSE,TRUE,FALSE
"1648","2203032",17.3409239183294,53.6723723882636,FALSE,TRUE,FALSE
"1649","2203043",17.2042143007627,53.5624478422432,FALSE,TRUE,FALSE
"1650","2203052",17.1030018927508,53.915221246054,FALSE,TRUE,FALSE
"1651","2203062",17.2444126885986,53.8180091177019,FALSE,TRUE,FALSE
"1652","2203072",17.0211855825006,53.780500530849,FALSE,TRUE,FALSE
"1653","2204011",18.6476744566431,54.2571341059254,FALSE,TRUE,FALSE
"1654","2204022",18.8551896532924,54.2602621253355,FALSE,TRUE,FALSE
"1655","2204032",18.486875125382,54.2744621600732,FALSE,TRUE,FALSE
"1656","2204042",18.6598888744852,54.269410762236,FALSE,TRUE,FALSE
"1657","2204052",18.3307193688869,54.2041792313698,FALSE,TRUE,FALSE
"1658","2204062",18.6773121206005,54.1793374753341,FALSE,TRUE,FALSE
"1659","2204072",18.7768686400135,54.1995955799182,FALSE,TRUE,FALSE
"1660","2204082",18.5077250269865,54.1642865518148,FALSE,TRUE,FALSE
"1661","2205012",18.0600870981771,54.3187942135864,FALSE,TRUE,FALSE
"1662","2205023",18.1246903051109,54.3586729523441,FALSE,TRUE,FALSE
"1663","2205032",18.2664063351478,54.3951352383963,FALSE,TRUE,FALSE
"1664","2205042",17.874128027529,54.3457725622035,FALSE,TRUE,FALSE
"1665","2205052",18.2089279131623,54.2503130395897,FALSE,TRUE,FALSE
"1666","2205062",17.985736851438,54.2306760427266,FALSE,TRUE,FALSE
"1667","2205072",17.7979381081087,54.2461646761154,FALSE,TRUE,FALSE
"1668","2205083",18.3892405746617,54.3511844927042,FALSE,TRUE,FALSE
"1669","2206011",17.9843837256128,54.1193119255482,FALSE,TRUE,FALSE
"1670","2206022",17.7834820653453,54.0132981407311,FALSE,TRUE,FALSE
"1671","2206032",17.9165451023334,53.9267292746563,FALSE,TRUE,FALSE
"1672","2206042",17.9772478196552,54.1034271246649,FALSE,TRUE,FALSE
"1673","2206052",18.2544897890322,54.075372070391,FALSE,TRUE,FALSE
"1674","2206062",17.7778423812965,54.1031446137196,FALSE,TRUE,FALSE
"1675","2206072",18.1839008483609,54.1377888609772,FALSE,TRUE,FALSE
"1676","2206082",18.1429225631541,53.9883992917105,FALSE,TRUE,FALSE
"1677","2207011",18.937677928942,53.7173097455561,FALSE,TRUE,FALSE
"1678","2207022",19.0346028812584,53.6456143154038,FALSE,TRUE,FALSE
"1679","2207032",18.9639355197287,53.7619237658406,FALSE,TRUE,FALSE
"1680","2207043",19.1987440481614,53.7592018971862,FALSE,TRUE,FALSE
"1681","2207052",18.9734975038674,53.8478068687609,FALSE,TRUE,FALSE
"1682","2207062",18.836111475321,53.6537004968992,FALSE,TRUE,FALSE
"1683","2208011",17.7483897146308,54.5342473431456,FALSE,TRUE,FALSE
"1684","2208021",17.5801997905647,54.7625358483699,FALSE,TRUE,FALSE
"1685","2208032",17.7505123331794,54.4431420371363,FALSE,TRUE,FALSE
"1686","2208042",17.6934508707147,54.569932006402,FALSE,TRUE,FALSE
"1687","2208052",17.6336338191722,54.7082035610502,FALSE,TRUE,FALSE
"1688","2209011",19.0402259807566,54.0307640436706,FALSE,TRUE,FALSE
"1689","2209032",18.8950662185933,54.1128704144343,FALSE,TRUE,FALSE
"1690","2209042",19.0364938133071,54.053110387268,FALSE,TRUE,FALSE
"1691","2209062",18.8866604326809,54.0208787899735,FALSE,TRUE,FALSE
"1692","2209073",19.0635127382719,54.1317193945448,FALSE,TRUE,FALSE
"1693","2209082",19.1892862824249,54.052453176081,FALSE,TRUE,FALSE
"1694","2210011",19.4650276261326,54.3926119240937,FALSE,TRUE,FALSE
"1695","2210023",19.1682346969637,54.2003452425158,FALSE,TRUE,FALSE
"1696","2210032",18.9491769783479,54.2057415826766,FALSE,TRUE,FALSE
"1697","2210042",19.0530843829466,54.2921204360492,FALSE,TRUE,FALSE
"1698","2210052",19.211340843223,54.3171556729848,FALSE,TRUE,FALSE
"1699","2211011",18.7823678958816,54.6363350769003,FALSE,TRUE,FALSE
"1700","2211023",18.6501802085176,54.7082693898955,FALSE,TRUE,FALSE
"1701","2211031",18.4084653434582,54.7157109996619,FALSE,TRUE,FALSE
"1702","2211043",18.3329542977916,54.8073816422981,FALSE,TRUE,FALSE
"1703","2211052",18.4740197057432,54.5956258460638,FALSE,TRUE,FALSE
"1704","2211062",18.1117108025622,54.7787969779254,FALSE,TRUE,FALSE
"1705","2211072",18.3343423125432,54.7047658829427,FALSE,TRUE,FALSE
"1706","2212011",16.8598548621046,54.5766715114132,FALSE,TRUE,FALSE
"1707","2212022",17.2839995558215,54.4979730643519,FALSE,TRUE,FALSE
"1708","2212032",17.2758631605153,54.3506153190545,FALSE,TRUE,FALSE
"1709","2212042",17.4017391610045,54.6131531776342,FALSE,TRUE,FALSE
"1710","2212053",16.8794164431082,54.2154583293301,FALSE,TRUE,FALSE
"1711","2212062",16.9573210429802,54.3768405055943,FALSE,TRUE,FALSE
"1712","2212072",17.4597802224369,54.4688631001524,FALSE,TRUE,FALSE
"1713","2212082",17.0358949632632,54.491801995937,FALSE,TRUE,FALSE
"1714","2212092",17.2568317578807,54.6802519619238,FALSE,TRUE,FALSE
"1715","2212102",16.9295938510227,54.5702177269552,FALSE,TRUE,FALSE
"1716","2213013",18.1068581803661,53.8419443987974,FALSE,TRUE,FALSE
"1717","2213021",18.5201007007465,53.794761844116,FALSE,TRUE,FALSE
"1718","2213031",18.5238583691027,53.9692850735921,FALSE,TRUE,FALSE
"1719","2213042",18.5605487225298,53.8800505735456,FALSE,TRUE,FALSE
"1720","2213052",18.1838617624693,53.8931858183113,FALSE,TRUE,FALSE
"1721","2213062",18.3705417242253,53.829240216088,FALSE,TRUE,FALSE
"1722","2213072",18.2090982004146,53.7861740244904,FALSE,TRUE,FALSE
"1723","2213082",18.4390312867495,53.723087953958,FALSE,TRUE,FALSE
"1724","2213093",18.42854551307,54.0707857901471,FALSE,TRUE,FALSE
"1725","2213102",18.5307816968011,53.8094635511624,FALSE,TRUE,FALSE
"1726","2213112",18.6334113589587,53.7299479668231,FALSE,TRUE,FALSE
"1727","2213122",18.5371559291891,53.974376040676,FALSE,TRUE,FALSE
"1728","2213132",18.3479897135142,53.9391445285207,FALSE,TRUE,FALSE
"1729","2214011",18.7818751325679,54.0881947833852,FALSE,TRUE,FALSE
"1730","2214023",18.7872749124466,53.8023694380193,FALSE,TRUE,FALSE
"1731","2214032",18.6634315078509,53.8312313963437,FALSE,TRUE,FALSE
"1732","2214043",18.7316238460389,53.9285635007084,FALSE,TRUE,FALSE
"1733","2214052",18.7638764167309,54.0037645348695,FALSE,TRUE,FALSE
"1734","2214062",18.6907436370734,54.0870496450186,FALSE,TRUE,FALSE
"1735","2215011",18.3286407835807,54.6177529701741,FALSE,TRUE,FALSE
"1736","2215021",18.3823034044868,54.5673893291174,FALSE,TRUE,FALSE
"1737","2215031",18.2457157833896,54.6019913434385,FALSE,TRUE,FALSE
"1738","2215042",17.8423320725458,54.7518468965985,FALSE,TRUE,FALSE
"1739","2215052",18.0072392964603,54.6922775150777,FALSE,TRUE,FALSE
"1740","2215062",17.9790054977247,54.4592169252817,FALSE,TRUE,FALSE
"1741","2215072",18.0978605697681,54.5534091632481,FALSE,TRUE,FALSE
"1742","2215082",17.9243300181717,54.5786431371044,FALSE,TRUE,FALSE
"1743","2215092",18.2431889311038,54.4693499687894,FALSE,TRUE,FALSE
"1744","2215102",18.2265166575094,54.5943945363989,FALSE,TRUE,FALSE
"1745","2216013",19.309994276483,53.950873221098,FALSE,TRUE,FALSE
"1746","2216022",19.1946412972243,53.8529244017154,FALSE,TRUE,FALSE
"1747","2216032",19.4432866119441,53.8748801973767,FALSE,TRUE,FALSE
"1748","2216042",19.1765458605933,53.9517945409224,FALSE,TRUE,FALSE
"1749","2216053",19.0118775018964,53.9272464551964,FALSE,TRUE,FALSE
"1750","2261011",18.6383460012322,54.3595525171725,FALSE,TRUE,FALSE
"1751","2262011",18.4796184169768,54.5062934423413,FALSE,TRUE,FALSE
"1752","2263011",17.032681160412,54.4654278171132,FALSE,TRUE,FALSE
"1753","2264011",18.5433250356402,54.44007701194,FALSE,TRUE,FALSE
"1754","2401011",19.1197192388549,50.3385684806895,TRUE,TRUE,FALSE
"1755","2401021",19.0784630155025,50.3131871571697,TRUE,TRUE,FALSE
"1756","2401031",19.036585050845,50.3651140339077,TRUE,TRUE,FALSE
"1757","2401042",19.0270604911086,50.4089253735366,TRUE,TRUE,FALSE
"1758","2401052",19.1376342711449,50.4412867772312,TRUE,TRUE,FALSE
"1759","2401062",19.1244784618782,50.3858856381619,TRUE,TRUE,FALSE
"1760","2401073",19.2122529183537,50.4775504157246,TRUE,TRUE,FALSE
"1761","2401081",19.3489844514296,50.2915063646046,TRUE,FALSE,TRUE
"1762","2402011",19.0078380507027,49.6997445931022,FALSE,FALSE,TRUE
"1763","2402022",19.0622819136335,49.9122278702513,FALSE,TRUE,TRUE
